intent,text
peraturan,Aturan Penggunaan Perpustakaan
peraturan,Peraturan penting yang harus diketahui
peraturan,Saya harus tahu aturannya dulu
peraturan,Butuh infokan tentang aturan perpustakaan
peraturan,Hal-hal yang aja? melanggar apa dianggap
peraturan,gimana? peminjaman dan penggunaan tempatnya Aturan
peraturan,Apa ada aturan khusus di perpustakaan BIPA?
peraturan,ada aturan soal pakaian perpus?
peraturan,saja apa kebijakan disini?
peraturan,Aturan wajib yang perpus ditaati
peraturan,"slam pagi, praturan untuk cari buku di area terlarang gimana ya?"
peraturan,Perpuz BIPA punya aturan apa?
peraturan,BIPA informasikan tata tertib di Mohon
peraturan,Apa peraturan tertulis perpustakaan itu?
peraturan,Aturan peminjaman gimana buku ya?
peraturan,Rules yang jalan di perpus ini apa?
peraturan,Mau tahu prosedur dan ketentuan perpus
peraturan,di perpustakaan apa saja?
peraturan,"maaf ga? aturan pinjam buku untuk mahasiswa sama dengan umum ganggu,"
peraturan,Apa yang tidak boleh dilakukan?
peraturan,Aturan perpustakaan yang perlu dipatuhi
peraturan,: apakah setiap pengunjung harus memiliki buku tamu?
peraturan,Di sini adalah daftar larangan dan keharusannya di sini
peraturan,Syarat dan ketentuan apa di sini?
peraturan,Aturan peminjaman bacaan gimana ya?
peraturan,Gimana prosedur dna aturannya?
peraturan,Lib BIPA punya aturan apa?
peraturan,Harus scan kartu setiap masuk?
peraturan,Tata tertib untuk pengunjung perpustakaan
peraturan,permisi aturan untuk mahasiswa asing sama ga dgn lokal?
peraturan,Apa prosedurnya jika melanggar aturan?
peraturan,gimana? untuk bawa kamera ke dalam peraturan
peraturan,Tata tertib libry BIPA apa saja?
peraturan,Boleh minta ini? tentang regulasi perpus info
peraturan,Regulasi libry gimana ya?
peraturan,Ketentuan yang ada di tempat buku ini
peraturan,Bisakah dijelaskan pearturan perpustakaannya?
peraturan,halo mau tanya peraturan jam malam di perpustakaan gimana?
peraturan,slamat subuh boleh bawa tas besar ke ruang baca tidak?
peraturan,Ada dokumen surat perintah Perpustakaan?
peraturan,"Maaf, kalau saya cek buku sambil makan, bolehkah?"
peraturan,slam sore ada larangan khusus untuk anak-anak tidak?
peraturan,"Pagi, apakah aturan jam masuk BIPA berlaku untuk semua anggota?"
peraturan,Aturan untuk meminjam buku seperti apa?
peraturan,Ketentuan dan ketentuan di sini apa?
peraturan,Ada kebijakan khusus yang harus tahu?
peraturan,Mohon info tentang kebijakan tempat buku
peraturan,p kak peraturan penggunaan laptop di perpus bagaimana?
peraturan,Ingin tahu aturan menggunakan layanan di sini 
peraturan,Pedoman di tempat buku apa saja?
peraturan,Apakah ada daftar peraturan yang bisa saya lihat?
peraturan,"slam pagi, praturan jam masuk perpus BIPA berlaku untuk semua anggota?"
peraturan,Aturan penggunaan sarana Perpustakaan (CA)
peraturan,Aturan yang berlaku di perpus ini apa saja?
peraturan,Atran kerja di perpustakaan
peraturan,spill list peraturan ya
peraturan,"halo admin, peraturan untuk yang anggota telat bayar denda gimana?"
peraturan,Aturan main di perpus BIPA dong dong
peraturan,Adakah teman yang mau diajak diskusi pelan di ruang baca?
peraturan,boleh makanan bawa ringan ke ruang baca?
peraturan,Ada panduan pengunjung baru?
peraturan,Bolehkah saya meminta informasi tentang Tata Tertib Perpustakaan?
peraturan,Bisa bantu jelaskan ketentuan sini? di umum
peraturan,Boleh tahu untuk perpustakaan aturan pengunjung?
peraturan,Regulasi tempat buku gimana ya?
peraturan,Butuh info tentang aturan library
peraturan,Bisa kasih tahu aturan yang berlaku?
peraturan,excuse me boleh charge ruang di hp baca ga?
peraturan,Ada pertauran khusus di perpus ini?
peraturan,Apakah ada jam tertentu yang diatur?
peraturan,Bisakah Anda mengetahui aturan perpustakaan untuk pengunjung?
peraturan,Jelaskan dong tertib perpustakaan tata
peraturan,Aturan main di perpus gimana ya?
peraturan,Apa kebijakan perpus BIPA?
peraturan,"haloo admin, ruls untuk anggota yang telat bayar denda gimana?"
peraturan,butuh tahu peraturan dulu sebelum gabung
peraturan,"maaf ganggu, aturan pinjam buku untuk mahasiswa umum dengan sama ga?"
peraturan,Apa ada peraturan khusus di perpustakaan BIPA? cuy
peraturan,Sistem aturan apa? seperti perpustakaan
peraturan,kalau telat balikin buku dnedanya berapa?
peraturan,Ada aturan pakaian di Perpustakaan?
peraturan,Tata tertib tempat buku BIPA apa saja?
peraturan,Apakah Anda keberatan membawa makanan ringan ke ruang baca?
peraturan,Tata tertib perpustakaan seperti apa?
peraturan,Apa ketentuan di perpustakaan?
peraturan,Berikan penjelasan tentang kebijakan perpus
peraturan,Ttaa tertib yang berlaku di perpustakaan
peraturan,Apa saja yang dilarang perpustakaan di ini?
peraturan,"Halo, saya baru di sini, apa peraturan di Perpustakaan Bipa?"
peraturan,Kebijakan Operasional Perpustakaan (COP)
peraturan,telepon boleh di dalam perpustakaan?
peraturan,boleh bawa makanan ringan ruang baca?
peraturan,Cara mengambil buku itu gimana ya?
peraturan,Aturan yang wajib diikuti di perpustakaan min
peraturan,selamat tidak? boleh bawa tas besar ke ruang baca pagi
peraturan,Bisakah Anda membantu menjelaskan Ketentuan Umum di sini?
peraturan,Bagaimana Prosedurnya jika melanggar Peraturan?
peraturan,Hal-hal dianggap yang melanggar apa aja?
peraturan,Hai admin dapat tidur di ruang baca jika Anda lelah?
peraturan,ada di soal pakaian aturan perpus?
peraturan,Aturan main di perpustakaan ya? gimana
peraturan,Butuh informasi tentang policy perpustakaan
peraturan,gw ingin tahu tata tertib di sini
peraturan,"Selamat sore, daftar regulasi yang tidak boleh dilanggar apa saja? Makasih"
peraturan,Apakah semua pengunjung harus mengisi buku tamu?
peraturan,Aturan main di perpus dong BIPA
peraturan,penggunaan perpustakaan untuk pemula
peraturan,Dilarang di aja ngapain perpus?
peraturan,Apa tata tertib di tempat buku BIPA?
peraturan,Bisakah Anda mengajak teman Anda untuk lebih diam di ruangan membaca?
peraturan,"Halo, eh, saya baru di sini, apa saja aturan yang ada di Perpustakaan BIP?"
peraturan,"halo admin, peraturan untuk pengguna yang telat bayar denda gimana?"
peraturan,Aturan main perpustakaan di gimana ya?
peraturan,Jadi aturan main di perpustakaan seperti apa?
peraturan,Berikan penjelasan perpustakaan kebijakan tentang
peraturan,Tata tertib perpus BIPA apa saja?
peraturan,Kebijakan library seperti apa?
peraturan,Ketentuan yang berlaku di perpustakaan ini
peraturan,Mau tentang tahu peraturan di perpus BIPA
peraturan,"halo, ada peraturan khusus untuk pengguna yang sering pinjam buku ga?"
peraturan,infokan tata tertib min
peraturan,apa semua pengunjung harus buku isi tamu?
peraturan,Membawa makanan ringan ke ruang baca?
peraturan,Peraturan pengunjung apa saja?
peraturan,Saya harus peraturannya dulu tahu sebelum mulai pakai
peraturan,Ada peraturan khusus di perpus ini? nigga
peraturan,Perpustakaan BIPA memiliki aturannya?
peraturan,Aturan penggunaan fasilitas library
peraturan,Ketentuan yang ada di perpus ini
peraturan,yang harus dipatuhi apa aja?
peraturan,"Tolong, berikan kabar tentang tata tertib perpustakaan (Perpus) ."
peraturan,Boleh makanan? bawa Atau ada aturannya?
peraturan,hai admin boleh tidur di capek? baca kalau ruang
peraturan,dalam untuk bawa kamera ke peraturan gimana?
peraturan,kalau balikin buku dendanya berapa?
peraturan,ketentuan tata tertib nigga
peraturan,Halo. Ada peraturan khusus untuk anggota yang sering meminjam buku ga?
peraturan,Ok dijelaskan peraturan-peraturan yang berlaku?
peraturan,Aturan penggunaan PC & fasilitas lainnya apa?
peraturan,perpus yang wajib ditaati
peraturan,"permisi, ada sanksi kalau pengguna melanggar jam operasional ga?"
peraturan,Apa aturan untuk perpustakaan ini?
peraturan,Apa kebijakan BIPA?
peraturan,Aturan penggunaan fitur perpustakaan
peraturan,Standar operasional perpustakaan apa?
peraturan,diketahui penting yang harus Peraturan apa?
peraturan,Bisakah saya meminta informasi tentang aturan perpustakaan?
peraturan,seperti aturan perpustakaan Sistem apa?
peraturan,Perlu taat aturan apa aja di sini?
peraturan,Hal-hal yang dianggap melanggar aja? apa
peraturan,Ada aturan mengenai pakaian di sekolah?
peraturan,Ketnetuan perpustakaan apa saja?
peraturan,Aturan perlu yang perpus ditaati
peraturan,Ada resmi atau peraturan SOP kah?
peraturan,"halo, ada tatibx khusus utk anggota yang sering pinjam buku ga?"
peraturan,Aturan buat pengunjung baru
peraturan,"Selamat sore, apakah ada peraturan khusus yang tidak boleh dilanggar?"
peraturan,Apa yang tidak boleh terjadi di perpustakaan?
peraturan,Bisa bantu jelaskan ketentuan umum di sini? sih
peraturan,Rules apa? berlaku di perpus ini yang
peraturan,Rule penting yang harus diketahui apa?
peraturan,Rules di BIPA gimana?
peraturan,Tolong jelaskan aturan perpustakaannya ...
peraturan,Apa ada petunjuk jalan di depan pengunjung baru?
peraturan,Bisakah telepon di perpustakaan?
peraturan,saja Apa larangan di perpustakaan BIPA?
peraturan,peminjaman buku gimana ya?
peraturan,kalau ketahuan merusak bacaan kena sanksi apa?
peraturan,Ada daftar yang peraturan bisa saya lihat?
peraturan,Apa perpus yang berlaku di regulasi ini?
peraturan,Aturan dan tata perpustakaan di cara
peraturan,Apa aturan untuk menggunakan komputer dan fasilitas lainnya?
peraturan,Ada poster atau dokumen peraturan? berisi yang
peraturan,Panduan peraturan perpus pengunjung
peraturan,halo kak tata tertib penggunaan laptop di perpus bagaimana?
peraturan,Aturan standar tempat buku gimana?
peraturan,Aturan main di library gimana ya?
peraturan,aja ngapain Dilarang di perpus?
peraturan,Jelaskan tata tretib perpustakaan dong
peraturan,di Pedoman perpustakaan apa saja?
peraturan,Kebijakan untuk pengunjung perpus
peraturan,Aturan yang wajib diikuti di tempat buku
peraturan,Aturan penting yang harus diketahui apa?
peraturan,"maaf, kalau saya nemuin buku sambil makan boleh ga?"
peraturan,di larangan khusus gak Ada perpus ini?
peraturan,Peraturannya apa di Perpustakaan BIPA?
peraturan,Peraturan kamera masuk ke mana?
peraturan,"maaf, kalau saya cari buku sambil boleh ga?"
peraturan,Mau perpus tentang peraturan di tahu BIPA
peraturan,Policy operasional perpustakaan
peraturan,halo kak mau peraturan jam malam di perpustakaan gimana?
peraturan,Ada kebijakan yang khusus harus saya tahu?
peraturan,Ada kebijakan khusus yang saya harus tahu?
peraturan,Peraturan keraj di perpustakaan
peraturan,Sistem perpustakaan aturan seperti apa?
peraturan,apa pengunjung semua harus isi buku tamu?
peraturan,Ana mau tahu aturan perpustakaan
peraturan,Apa peraturan BIPA? perpustakaan di
peraturan,Apakah ada peraturan khusus di perpustakaan ini?
peraturan,Apa regulasi resmi perpustakaan?
peraturan,W ingin tahu tata tertib di sini
peraturan,Tata tertib yang dijalankan di perpustakaan
peraturan,Peraturannya bagaimana di British Paper?
peraturan,Ada jam tertentu yang diatur?
peraturan,Ketentuannya apa aja perpustakaan? di
peraturan,penjelasan Berikan tentang kebijakan perpustakaan
peraturan,Perlu aja sama aturan apa taat di sini?
peraturan,apa Ketentuannya aja di perpustakaan?
peraturan,"Jika ketahuan merusak buku, sanksi apa yang akan dikenakan?"
peraturan,"Maksudku, apa larangan di perpustakaan BIPA?"
peraturan,Bolehkah telepon di perpustakaan?
peraturan,Peraturan yang berlaku saja? perpus ini apa di
peraturan,"permisi kak, aturan pakai fasilitas wifi ga?"
peraturan,di yang tidak boleh dilakukan Apa perpus?
peraturan,hai boleh tidur di ruang baca kalau capek?
peraturan,buat Aturan pengunjung perpustakaan baru
peraturan,"Hai, peraturan khusus untuk anggota-anggota yang sering meminjam buku, oke?"
peraturan,Peraturan di kerja perpustakaan
peraturan,Kebijakan perpus seperti apa?
peraturan,Apa saja yang dilarang di sebuah perpustakaan?
peraturan,Help jelaskan aturan perpustakaan
peraturan,Apa aja sih aturan ini? perpustakaan di
peraturan,Tata yang berlaku di perpustakaan
peraturan,Regulasi perpuz gimana ya?
peraturan,Hal-ahl yang gak boleh dilakukan apa aja?
peraturan,Kebijakan operasional library
peraturan,dulu harus tahu Saya peraturannya sebelum mulai pakai
peraturan,Aturan berpakaian dan bertindak apa?
peraturan,Aturan yang perlu ditaati
peraturan,Ada dokumen rules perpustakaan?
peraturan,Boleh minta cek tentang tata tertibnya?
peraturan,yang berlaku di perpus ini apa?
peraturan,apa saja rules ayng berlaku disini?
peraturan,peraturan bawa kamera ke dalam gimana?
peraturan,apa tamu? pengunjung harus isi buku semua
peraturan,Rules teknis perpustakaan seperti apa?
peraturan,Aturan Perpustakaan untuk Pemula (Pendaftar)
peraturan,Bisa kasih tahu regulasi yang berlaku?
peraturan,hai admin boleh tidur di space baca kalau capek?
peraturan,Ada peraturan? atau dokumen yang berisi poster
peraturan,Aturan peminjaman dan penggunaan tmepatnya gimana?
peraturan,Tologn kasih info tentang tata tertib perpus
peraturan,Mengapa prosedur melanggar aturan?
peraturan,Sebutkan kebijakan politik disini ...
peraturan,mau tanya berapa denda keterlambatan per hari dong ya terima kasih
peraturan,Aturan bermain di Perpustakaan BIpa dong
peraturan,mau tanya dong denda keterlambatan per hr berapa iye terima kasih
peraturan,Gue harus tahu dulu nih aturannya
peraturan,Panduan peraturan kampus untuk pengunjung (Pengunjung)
peraturan,Saya mau menanyakan peraturan perpustakaannya .
peraturan,Peraturan kerja di perpustakaan dong
peraturan,rulesnya apah aja coy
peraturan,Ksh tau dong aturan perpusnya
peraturan,Apakah ada panduan pengunjung baru?
peraturan,"maaf ganggu, aturan pinjam buku umum mahasiswa sama dengan untuk ga?"
peraturan,Gimane prosedur dan aturannya?
peraturan,Ada perpus khusus gak di larangan ini?
peraturan,Bagikan aturan dasar di sini
peraturan,Apakah Anda harus memindai Kartu setiap masuk?
peraturan,Apa prosedurnya untuk melanggar aturan?
peraturan,"Halo, apakah ada peraturan khusus untuk anggota yang sering meminjam buku atau tidak?"
peraturan,ada soal pakaian di perpus?
peraturan,selamat pagi tas bawa boleh besar ke ruang baca tidak?
peraturan,"Maaf ganggu, aturan untuk meminjam buku bagi mahasiswa itu sama dengan yang umum?"
peraturan,Saya butuh tahu regulasi dulu sebelum gabung
peraturan,Ada SOP atau peraturan kah?
peraturan,Apa yang gak boleh dilakukan?
peraturan,sama tertib buat anggota dan non-anggota Tata gak?
peraturan,Ada SOP peraturan atau resmi kah?
peraturan,Apakah ada kebijakan khusus di perpustakaan?
peraturan,wajib yang Aturan diikuti di perpustakaan
peraturan,Sy harus tahu dulu peraturannya sebelum mulai pakai
peraturan,rulesnya pa aja coy
peraturan,srry mau nanya dress code masuk perpustakaan ada ga?
peraturan,Hal-hal yang dianggap apa aja?
peraturan,Aturan standar perpustakaan apa?
peraturan,"Maaf ganggu, aturan meminjam buku untuk sekolah sama dengan umum?"
peraturan,Jelaskan aturan dasar perpus dong
peraturan,perpus peraturan khusus di Ada ini?
peraturan,Tata tertib buat user dan non-anggota sama gak?
peraturan,Pengen tahu aturan mau kalau pakai layanan di sini
peraturan,Saya harus tahu mulai peraturannya sebelum dulu pakai
peraturan,"Saya pengunjung baru, apakah Anda bersedia mengetahui pedomannya?"
peraturan,Pedoman di perpus apa saja?
peraturan,"permisi kak, ada aturan pakai layanan wifi ga?"
peraturan,permisi aturan untuk mahasiswa asing ga sama dengan lokal?
peraturan,Aturannya apa aja kok coy
peraturan,gimana? berpakaian dan bersikap Aturan
peraturan,Bisa bantu ejlaskan ketentuan umum di sini?
peraturan,Ktntuan yang ada di perpustakaan ini
peraturan,maaf mau nanya dress code ga? perpustakaan ada masuk
peraturan,sebutkan policy kebijakan disini
peraturan,boelh ngajak teman diskusi pelan di ruang baca?
peraturan,Ada SOP atau tata tertib resmi kah?
peraturan,Mau tahu peraturan di perpus BIPA
peraturan,"Yah, gue harus tahu dulu aturannya ..."
peraturan,"Halo, saya baru di sini , apa saja aturan yang ada di perpustakaan bipa?"
peraturan,"Saya pengunjung baru, bloeh tahu rules-nya?"
peraturan,excuse me boleh charge hp di baca ruang ga?
peraturan,Tata tertib penggunaan tempat buku
peraturan,Praturan kerja di perpustakaan
peraturan,Aturan untuk meminjam perpustakaan BIPA?
peraturan,Aturan dan tata cara di perpustakaan sih
peraturan,Kewajiban pengunjung perpus apa saja?
peraturan,regulasi untuk bawa kamera ke dalam gimana?
peraturan,Thx tahu dong kebijakan yang berlaku
peraturan,Kebijakan operasional perpustakaan ya
peraturan,Saya ingin tahu aturannya di sini
peraturan,Pasti scan kartu setiap kali itu masuk?
peraturan,Sistem tata aturan perpustakaan seperti apa?
peraturan,ada aturan soal pakaian di perpsu?
peraturan,"halo perpus BIPA, peraturan pakai fasilitas alat ada batasan waktu? terima kasih"
peraturan,Apa saja larangan yang ada di Perpustakaan BIPA?
peraturan,khusus larangan Ada gak di perpus ini?
peraturan,"buku, ketahuan merusak kalau kena sanksi apa?"
peraturan,Aturan dan tata bahasa di Perpustakaan (Perpustakaan)
peraturan,Apa peraturan di tempat buku BIPA?
peraturan,Boleh bawa makanan? ada aturannya?
peraturan,saya diam di ruang baca ya?
peraturan,Saya perlu tahu aturan terlebih dahulu sebelum saya mulai menggunakan.
peraturan,info Butuh tentang aturan perpustakaan
peraturan,semua apa pengunjung harus isi buku tamu?
peraturan,aq harus diam di ruang baca ya?
peraturan,peminjaman Aturan di perpustakaan BIPA?
peraturan,Beri tahu kami aturan dasar di sini 
peraturan,Tata tertib perpustakaan apa saja?
